run_id,mode,family,seed,iteration,ant_id,update_step,phase,hyperparameter,option_index,option_value,pheromone,probability
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,2,64,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,3,128,1.3125,0.21
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,4,256,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,5,512,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,6,1024,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dense_units_2,7,2048,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,0,0.1,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,1,0.2,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,2,0.3,0.9375,0.15
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,3,0.4,1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,4,0.5,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,5,0.6,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,6,0.7,1.4375,0.23
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_1,7,0.8,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,0,0.1,1.0625,0.17
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,1,0.2,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,2,0.3,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,3,0.4,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,4,0.5,0.5625,0.09
paper_conventional-seed-42,paper_conventional,paper_faithful,42,2,,192,after_update,dropout_2,5,0.6,1.4375,0.23
